time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2015-01-11 24:00:00,489470925.366212,    0.000000,4766053.631539,    0.000000,    0.000000,    0.000000,    0.000000,-21156.573071,    0.000000,    0.000000,    0.000000,   24.862668,39373818.356008,    0.132002,    0.000000,  100.000000,    0.000000,    0.285829,    0.755661,    0.755661,    0.755661,   69.631781,  -15.255330,   -0.000855,  -80.695461,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    0.000000,    0.444161,    0.001300,    0.001300,    0.000000
2015-01-12 24:00:00,488824094.736106,    0.000000,5383503.171994,    0.000000,    0.000000,    0.000000,    0.000000,-26101.982775,    0.000000,    0.000000,    0.000000,   24.846231,39347788.999071,    0.149202,    0.000000,  100.000000,    0.000000,    0.298436,    0.906766,    0.906766,    0.906766,   73.713184,  -18.833757,   -0.000997,  -87.845168,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    0.000000,    0.444218,    0.001300,    0.001300,    0.000000
2015-01-13 24:00:00,488007195.407163,    0.000000,6179301.121649,    0.000000,    0.000000,    0.000000,    0.000000,-15762.288355,    0.000000,    0.000000,    0.000000,   24.825473,39314915.843062,    0.171401,    0.000000,  100.000000,    0.000000,    0.310398,    1.074602,    1.074602,    1.074602,   69.340027,  -11.382711,   -0.001580, -114.462207,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    0.000000,    0.444290,    0.001300,    0.001300,    0.000000
2015-01-14 24:00:00,487452942.143597,    0.000000,6707435.741221,    0.000000,    0.000000,    0.000000,    0.000000,-21729.546503,    0.000000,    0.000000,    0.000000,   24.811389,39292611.927076,    0.186156,    0.000000,  100.000000,    0.000000,    0.323801,    1.181192,    1.138610,    1.138610,   49.379975,  -15.700865,   -0.001307,  -78.207824,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    7.685967,    0.435153,    0.001300,    0.001300,    0.000000
2015-01-15 24:00:00,487189978.921372,    0.000000,6949967.964742,    0.000000,    0.000000,    0.000000,    0.000000,-18134.955490,    0.000000,    0.000000,    0.000000,   24.804707,39282029.924224,    0.192939,    0.000000,  100.000000,    0.000000,    0.331758,    1.257667,    0.972960,    0.972960,   58.515659,  -13.107093,   -0.000821,  -57.443479,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    4.605033,    0.435210,    0.001300,    0.001300,    0.000000
2015-01-16 24:00:00,487011447.928499,    0.000000,7118994.293555,    0.000000,    0.000000,    0.000000,    0.000000,-7868.108570,    0.000000,    0.000000,    0.000000,   24.800171,39274845.590766,    0.197667,    0.000000,  100.000000,    0.000000,    0.335208,    1.304161,    1.007199,    1.007199,   54.749315,   -5.687739,   -0.000350,  -54.384155,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    4.620248,    0.435235,    0.001300,    0.001300,    0.000000
2015-01-17 24:00:00,486966358.323037,    0.000000,7156195.960600,    0.000000,    0.000000,    0.000000,    0.000000,-7618.108280,    0.000000,    0.000000,    0.000000,   24.799021,39273024.885087,    0.198709,    0.000000,  100.000000,    0.000000,    0.337545,    1.343260,    0.865342,    0.865342,   52.942190,   -3.239646,   -0.000045,  -43.781083,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    1.816913,    0.435259,    0.001300,    0.001300,    0.000000
2015-01-18 24:00:00,486894380.727059,    0.000000,7226281.483664,    0.000000,    0.000000,    0.000000,    0.000000,-1495.250259,    0.000000,    0.000000,    0.000000,   24.797185,39270116.704362,    0.200670,    0.000000,  100.000000,    0.000000,    0.338052,    1.377782,    0.896322,    0.896322,   57.825130,   -1.081024,    0.000316,  -48.162314,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    5.055434,    0.435259,    0.001300,    0.001300,    0.000000
2015-01-19 24:00:00,486763742.387394,    0.000000,7352899.282533,    0.000000,    0.000000,    0.000000,    0.000000,-3274.282132,    0.000000,    0.000000,    0.000000,   24.793852,39264838.396629,    0.204214,    0.000000,  100.000000,    0.000000,    0.339000,    1.410762,    0.978429,    0.978429,   50.749930,   -1.462421,    0.000168,  -52.831944,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    3.443380,    0.435285,    0.001300,    0.001300,    0.000000
2015-01-20 24:00:00,486927822.177895,    0.000000,7183371.967466,    0.000000,    0.000000,    0.000000,    0.000000,-6380.860864,    0.000000,    0.000000,    0.000000,   24.798038,39271467.871783,    0.199472,    0.000000,  100.000000,    0.000000,    0.338416,    1.428174,    0.454025,    0.454025,   29.182227,   -2.671711,   -0.000107,   -6.040322,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    8.725060,    0.435285,    0.001300,    0.001300,    0.000000
2015-01-21 24:00:00,486944384.583252,    0.000000,7161000.019229,    0.000000,    0.000000,    0.000000,    0.000000,-5900.761550,    0.000000,    0.000000,    0.000000,   24.798461,39272137.058735,    0.198847,    0.000000,  100.000000,    0.000000,    0.338035,    1.442009,    0.333667,    0.333667,   23.118654,   -4.265867,   -0.000091,  -11.261836,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,   21.077321,    0.435285,    0.001300,    0.001300,    0.000000
2015-01-22 24:00:00,486782081.164908,    0.000000,7321910.149720,    0.000000,    0.000000,    0.000000,    0.000000, -475.684934,    0.000000,    0.000000,    0.000000,   24.794320,39265579.356071,    0.203349,    0.000000,  100.000000,    0.000000,    0.338119,    1.485336,    0.824435,    0.824435,   72.812738,   -0.343947,    0.000154,  -59.687276,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    5.568706,    0.435285,    0.001300,    0.001300,    0.000000
2015-01-23 24:00:00,486538559.930331,    0.000000,7560865.074647,    0.000000,    0.000000,    0.000000,    0.000000,-3095.511104,    0.000000,    0.000000,    0.000000,   24.788107,39255740.131087,    0.210039,    0.000000,  100.000000,    0.000000,    0.340282,    1.531334,    1.112775,    1.112775,   64.616705,   -2.238788,    0.000298,  -72.008227,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    2.093873,    0.435320,    0.001300,    0.001300,    0.000000
2015-01-24 24:00:00,486552431.176059,    0.000000,7543043.341411,    0.000000,    0.000000,    0.000000,    0.000000,-4037.131885,    0.000000,    0.000000,    0.000000,   24.788461,39256300.584502,    0.209540,    0.000000,  100.000000,    0.000000,    0.343174,    1.562795,    0.909490,    0.909490,   53.617086,   -0.773372,    0.000272,  -41.337227,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,   12.506817,    0.435320,    0.001300,    0.001300,    0.000000
2015-01-25 24:00:00,486531703.792310,    0.000000,7551092.099518,    0.000000,    0.000000,    0.000000,    0.000000,-12548.440159,    0.000000,    0.000000,    0.000000,   24.787932,39255463.115882,    0.209769,    0.000000,  100.000000,    0.000000,    0.342720,    1.593980,    0.830049,    0.830049,   52.904280,   -9.075560,    0.000146,  -31.039526,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    2.739820,    0.435320,    0.001300,    0.001300,    0.000000
2015-01-26 24:00:00,486214945.393696,    0.000000,7854839.444917,    0.000000,    0.000000,    0.000000,    0.000000,-10917.709788,    0.000000,    0.000000,    0.000000,   24.779850,39242664.818621,    0.218278,    0.000000,  100.000000,    0.000000,    0.343287,    1.606367,    1.245488,    1.245488,   21.281415,   -7.898723,   -0.000256,  -53.160474,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    4.855712,    0.435320,    0.001300,    0.001300,    0.000000
2015-01-27 24:00:00,486419011.706434,    0.000000,7645878.150596,    0.000000,    0.000000,    0.000000,    0.000000,-6267.132658,    0.000000,    0.000000,    0.000000,   24.785057,39250909.908074,    0.212426,    0.000000,  100.000000,    0.000000,    0.344344,    1.639573,    0.630818,    0.630818,   56.724581,   -2.987766,   -0.000244,  -18.633904,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,   27.120629,    0.435320,    0.001300,    0.001300,    0.000000
2015-01-28 24:00:00,486276973.899347,    0.000000,7781392.587677,    0.000000,    0.000000,    0.000000,    0.000000,-5576.636825,    0.000000,    0.000000,    0.000000,   24.781433,39245171.016586,    0.216223,    0.000000,  100.000000,    0.000000,    0.344507,    1.679798,    0.888534,    0.888534,   69.020681,   -4.034316,    0.000073,  -58.579022,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    1.205144,    0.435320,    0.001300,    0.001300,    0.000000
2015-01-29 24:00:00,486351552.892521,    0.000000,7697243.923515,    0.000000,    0.000000,    0.000000,    0.000000,-10071.269647,    0.000000,    0.000000,    0.000000,   24.783336,39248184.304089,    0.213868,    0.000000,  100.000000,    0.000000,    0.345003,    1.711409,    0.554261,    0.554261,   54.028988,   -7.285317,    0.000075,  -23.665237,    0.000000,    0.000000,    0.528272,   11.678489,    2.734948,    0.787899,    0.435320,    0.001300,    0.001300,    0.000000
2015-01-30 24:00:00,486080140.046031,    0.000000,7949030.927535,    0.000000,    0.000000,    0.000000,    0.000000,-17751.135324,    0.000000,    0.000000,    0.000000,   24.776411,39237218.147217,    0.220926,    0.000000,  100.000000,    0.000000,    0.345162,    1.740119,    1.114053,    1.114053,   49.446080,  -12.844338,   -0.000261,  -52.186801,    0.166378,    0.000000,    0.528272,   11.678489,    2.734948,    8.771494,    0.435320,    0.001300,    0.001300,    0.000000
2015-01-31 24:00:00,485951809.371949,    0.000000,8071532.726040,    0.000000,    0.000000,    0.000000,    0.000000,-4893.272524,    0.000000,    0.000000,    0.000000,   24.773137,39232033.078338,    0.224360,    0.000000,  100.000000,    0.000000,    0.348311,    1.784020,    1.193941,    1.193941,   76.141012,   -3.541134,   -0.000015,  -67.424223,    1.399071,    0.000000,    0.528272,   11.678489,    2.734948,   14.771429,    0.435320,    0.001300,    0.001300,    0.000000
2015-02-01 24:00:00,485991137.588567,    0.000000,7999760.913877,    0.000000,    0.000000,    0.000000,    0.000000,-32733.010027,    0.000000,    0.000000,    0.000000,   24.774140,39233622.094476,    0.222356,    0.000000,  100.000000,    0.000000,    0.348733,    1.817062,    0.877537,    0.877537,   57.036999,  -23.687070,   -0.000367,  -15.844447,    1.998175,    0.000000,    0.528272,   11.678489,    2.734948,    0.820425,    0.435320,    0.001300,    0.001300,    0.000000
2015-02-02 24:00:00,485579487.628400,-1109.545115,8387962.162330,    0.000000,    0.000000,    0.000000,    0.000000,-21886.226339,    0.000000,    0.000000,  503.194744,   24.763638,39216989.801280,    0.233245,   -0.000057,  500.000000,    0.000000,    0.348938,    1.864323,    1.743448,    1.743448,   81.009888,  -15.844569,   -0.000819,  -86.847525,    3.440831,    0.000000,    0.528272,   11.678489,    2.734948,    5.481181,    0.435453,    0.001300,    0.001300,    0.000000
2015-02-03 24:00:00,485427287.296268,-1109.371130,8522993.983709,    0.000000,    0.000000,    0.000000,    0.000000,-15912.047565,    0.000000,    0.000000,    0.000000,   24.759755,39210840.303422,    0.237037,   -0.000057,  500.000000,    0.000000,    0.353591,    1.926896,    1.356443,    1.356443,   70.431019,  -11.384748,   -0.001064,  -65.453877,    3.637760,    0.000000,    0.528272,   11.678489,    2.734948,    9.185623,    0.435502,    0.001300,    0.001300,    0.000000
2015-02-04 24:00:00,485362328.075793, -127.717840,8564258.020795,    0.000000,    0.000000,    0.000000,    0.000000,-23743.489482,    0.000000,    0.000000,  471.847568,   24.758097,39208215.692939,    0.238201,   -0.000007,  500.000000,    0.000000,    0.355107,    1.960161,    1.246667,    1.246667,   59.017485,  -17.192985,   -0.000712,  -37.556117,    5.333540,    0.000000,    0.528272,   11.678489,    2.734948,    1.726357,    0.435502,    0.001300,    0.001300,    0.000000
2015-02-05 24:00:00,484813393.798764, -127.645594,9090921.483944,    0.000000,    0.000000,    0.000000,    0.000000,-17287.507746,    0.000000,    0.000000,    0.000000,   24.744092,39186036.568139,    0.252992,   -0.000007,  500.000000,    0.000000,    0.355643,    2.033707,    1.931702,    1.931702,   85.313367,  -12.525205,   -0.001146, -112.251787,    6.957120,    0.000000,    0.528272,   11.678489,    2.734948,    1.843704,    0.435572,    0.001300,    0.001300,    0.000000
2015-02-06 24:00:00,484651550.329599, -127.624293,9234157.652956,    0.000000,    0.000000,    0.000000,    0.000000,-17023.813331,    0.000000,    0.000000,    0.000000,   24.739963,39179497.449249,    0.257021,   -0.000007,  500.000000,    0.000000,    0.361544,    2.082782,    1.423629,    1.423629,   49.366185,  -12.336211,   -0.000939,  -57.443471,    5.096592,    0.000000,    0.528272,   11.678489,    2.734948,    6.704589,    0.430328,    0.001300,    0.001300,    0.000000
2015-02-07 24:00:00,484661965.659003, -127.625664,9216648.129001,    0.000000,    0.000000,    0.000000,    0.000000,-7197.720887,    0.000000,    0.000000,    0.000000,   24.740229,39179918.269919,    0.256531,   -0.000007,  500.000000,    0.000000,    0.362954,    2.122504,    1.109874,    1.109874,   72.910333,   -3.511707,   -0.000294,  -56.418139,    6.576757,    0.000000,    0.528272,   11.678489,    2.734948,    3.722966,    0.430328,    0.001300,    0.001300,    0.000000
2015-02-08 24:00:00,484849586.506120, -127.650357,9021139.993653,    0.000000,    0.000000,    0.000000,    0.000000,-9717.879281,    0.000000,    0.000000,    0.000000,   24.745016,39187498.897250,    0.251041,   -0.000007,  500.000000,    0.000000,    0.360636,    2.160815,    0.665037,    0.665037,   69.751513,   -1.267378,    0.000087,  -31.481592,    9.381157,    0.000000,    0.528272,   11.678489,    2.734948,    3.276712,    0.430328,    0.001300,    0.001300,    0.000000
2015-02-09 24:00:00,484816912.587790, -127.646057,9033379.047289,    0.000000,    0.000000,    0.000000,    0.000000,-20119.893851,    0.000000,    0.000000,    0.000000,   24.744182,39186178.741190,    0.251390,   -0.000007,  500.000000,    0.000000,    0.360602,    2.200474,    0.708897,    0.708897,   72.040960,  -14.577283,   -0.000407,  -37.498525,   10.879755,    0.000000,    0.528272,   11.678489,    2.734948,    5.648702,    0.430328,    0.001300,    0.001300,    0.000000
2015-02-10 24:00:00,484637898.555990, -127.622496,9200215.657582,    0.000000,    0.000000,    0.000000,    0.000000,-10423.767471,    0.000000,    0.000000,    0.000000,   24.739615,39178945.863379,    0.256080,   -0.000007,  500.000000,    0.000000,    0.360920,    2.239551,    1.038775,    1.038775,   71.609529,   -5.545713,   -0.000388,  -67.773646,    7.334016,    0.000000,    0.528272,   11.678489,    2.734948,    2.730627,    0.430328,    0.001300,    0.001300,    0.000000
2015-02-11 24:00:00,484732038.634336, -127.634886,9082510.463048,    0.000000,    0.000000,    0.000000,    0.000000,-24493.197860,    0.000000,    0.000000,    0.000000,   24.742017,39182749.496407,    0.252779,   -0.000007,  500.000000,    0.000000,    0.361285,    2.270212,    0.635704,    0.635704,   55.766079,  -17.747386,   -0.000242,  -14.471521,   10.925345,    0.000000,    0.528272,   11.678489,    2.734948,    0.903172,    0.430328,    0.001300,    0.001300,    0.000000
2015-02-12 24:00:00,484362482.669999, -127.586248,9421248.204957,    0.000000,    0.000000,    0.000000,    0.000000,-27082.412316,    0.000000,    0.000000,    0.000000,   24.732588,39167817.967813,    0.262307,   -0.000007,  500.000000,    0.000000,    0.361462,    2.319436,    1.500312,    1.500312,   90.461876,  -19.630971,   -0.000556,  -82.296245,   13.611007,    0.000000,    0.528272,   11.678489,    2.734948,    6.217883,    0.430328,    0.001300,    0.001300,    0.000000
2015-02-13 24:00:00,484154964.722409, -127.558936,9602250.485980,    0.000000,    0.000000,    0.000000,    0.000000,-24303.754858,    0.000000,    0.000000,    0.000000,   24.727294,39159433.418605,    0.267404,   -0.000007,  500.000000,    0.000000,    0.365104,    2.340716,    1.500528,    1.500528,   39.397992,  -17.620604,   -0.000978,  -49.244797,    9.804656,    0.000000,    0.528272,   11.678489,    2.734948,    1.907003,    0.430328,    0.001300,    0.001300,    0.000000
2015-02-14 24:00:00,483972529.277311, -127.534925,9742455.873061,    0.000000,    0.000000,    0.000000,    0.000000,-40217.008698,    0.000000,    0.000000,    0.000000,   24.722639,39152062.302109,    0.271359,   -0.000007,  500.000000,    0.000000,    0.367004,    2.382488,    1.638791,    1.638791,   77.550068,  -29.163452,   -0.000635,  -53.285340,   13.616297,    0.000000,    0.528272,   11.678489,    2.734948,    1.184391,    0.430328,    0.001300,    0.001300,    0.000000
2015-02-15 24:00:00,483629964.220899, -127.489839,10063170.196870,    0.000000,    0.000000,    0.000000,    0.000000,-17904.037749,    0.000000,    0.000000,    0.000000,   24.713899,39138221.313385,    0.280391,   -0.000007,  500.000000,    0.000000,    0.368456,    2.416088,    1.888842,    1.888842,   57.246841,  -12.987744,   -0.001462,  -82.669326,   11.928516,    0.000000,    0.528272,   11.678489,    2.734948,   29.426699,    0.430544,    0.001300,    0.001300,    0.000000
2015-02-16 24:00:00,483534680.843456, -127.477298,10144411.007720,    0.000000,    0.000000,    0.000000,    0.000000,-12903.328822,    0.000000,    0.000000,    0.000000,   24.711468,39134371.486533,    0.282683,   -0.000007,  500.000000,    0.000000,    0.371705,    2.453472,    1.616073,    1.616073,   71.033357,   -9.361107,   -0.001087,  -66.661121,   13.989074,    0.000000,    0.528272,   11.678489,    2.734948,   10.351685,    0.430544,    0.001300,    0.001300,    0.000000
2015-02-17 24:00:00,483416090.680348, -127.461690,10235085.220328,    0.000000,    0.000000,    0.000000,    0.000000,-26471.460404,    0.000000,    0.000000,    0.000000,   24.708443,39129579.972981,    0.285244,   -0.000007,  500.000000,    0.000000,    0.372514,    2.493609,    1.506348,    1.506348,   76.495074,  -19.206867,   -0.000781,  -59.201189,   15.405309,    0.000000,    0.528272,   11.678489,    2.734948,    4.019919,    0.430544,    0.001300,    0.001300,    0.000000
2015-02-18 24:00:00,483133024.000006, -127.424435,10482911.512306,    0.000000,    0.000000,    0.000000,    0.000000,-31687.475782,    0.000000,    0.000000,    0.000000,   24.701221,39118142.954939,    0.292236,   -0.000007,  500.000000,    0.000000,    0.373412,    2.533883,    1.852625,    1.852625,   77.203264,  -22.998167,   -0.001004,  -72.628699,   16.403596,    0.000000,    0.528272,   11.678489,    2.734948,    1.422332,    0.430544,    0.001300,    0.001300,    0.000000
2015-02-19 24:00:00,482836850.170894, -127.385322,10750654.055153,    0.000000,    0.000000,    0.000000,    0.000000,-25542.963660,    0.000000,    0.000000,    0.000000,   24.693639,39106135.651508,    0.299792,   -0.000007,  500.000000,    0.000000,    0.375828,    2.579036,    2.062128,    2.062128,   87.086912,  -18.544289,   -0.001311,  -91.945410,   17.822160,    0.000000,    0.528272,   11.678489,    2.734948,   11.261729,    0.430725,    0.001300,    0.001300,    0.000000
2015-02-20 24:00:00,482577292.058162, -127.351023,10974742.999662,    0.000000,    0.000000,    0.000000,    0.000000,-32962.436568,    0.000000,    0.000000,    0.000000,   24.686989,39095605.928547,    0.306124,   -0.000007,  500.000000,    0.000000,    0.378384,    2.613807,    1.994344,    1.994344,   62.802193,  -23.937300,   -0.001341,  -70.949960,    8.184937,    0.000000,    0.528272,   11.678489,    2.734948,    1.449952,    0.430782,    0.001300,    0.001300,    0.000000
2015-02-21 24:00:00,482773847.136666, -127.376997,10764547.853882,    0.000000,    0.000000,    0.000000,    0.000000,-15547.215625,    0.000000,    0.000000,    0.000000,   24.692025,39103579.751832,    0.300199,   -0.000007,  500.000000,    0.000000,    0.378498,    2.650055,    1.067737,    1.067737,   71.042109,  -10.031056,   -0.000773,  -34.153645,   11.255201,    0.000000,    0.528272,   11.678489,    2.734948,    7.870704,    0.430782,    0.001300,    0.001300,    0.000000
2015-02-22 24:00:00,482513639.419522, -127.342611,10996624.183631,    0.000000,    0.000000,    0.000000,    0.000000,-25588.219259,    0.000000,    0.000000,    0.000000,   24.685359,39093023.675796,    0.306754,   -0.000007,  500.000000,    0.000000,    0.378520,    2.696339,    1.498240,    1.498240,   91.177966,  -18.583376,   -0.000640,  -79.912387,   20.220178,    0.000000,    0.528272,   11.678489,    2.734948,    1.629023,    0.430782,    0.001300,    0.001300,    0.000000
2015-02-23 24:00:00,482179749.315616, -127.298489,11309458.115422,    0.000000,    0.000000,    0.000000,    0.000000,-17604.535706,    0.000000,    0.000000,    0.000000,   24.676806,39079478.461368,    0.315590,   -0.000007,  500.000000,    0.000000,    0.380689,    2.748419,    1.969356,    1.969356,  103.633898,  -12.789678,   -0.001229, -107.645968,   23.952579,    0.000000,    0.528272,   11.678489,    2.734948,    2.523235,    0.430782,    0.001300,    0.001300,    0.000000
2015-02-24 24:00:00,482075764.442215, -127.284747,11379950.366598,    0.000000,    0.000000,    0.000000,    0.000000,-32370.308302,    0.000000,    0.000000,    0.000000,   24.674142,39075260.015266,    0.317592,   -0.000007,  500.000000,    0.000000,    0.383551,    2.782280,    1.593610,    1.593610,   67.684279,  -23.519537,   -0.000803,  -56.506440,   19.898445,    0.000000,    0.528272,   11.678489,    2.734948,    2.148496,    0.430782,    0.001300,    0.001300,    0.000000
2015-02-25 24:00:00,482053938.520076, -127.281863,11389913.261903,    0.000000,    0.000000,    0.000000,    0.000000,-11624.408068,    0.000000,    0.000000,    0.000000,   24.673583,39074374.583826,    0.317877,   -0.000007,  500.000000,    0.000000,    0.384190,    2.822965,    1.326180,    1.326180,   81.485229,   -5.205137,   -0.000620,  -69.575945,   20.030900,    0.000000,    0.528272,   11.678489,    2.734948,   13.736837,    0.430782,    0.001300,    0.001300,    0.000000
2015-02-26 24:00:00,482007327.351289, -121.423058,11402752.054985,    0.000000,    0.000000,    0.000000,    0.000000,-33687.733134,    0.000000,    0.000000,  306.093021,   24.672389,39072483.667418,    0.318251,   -0.000006,  500.000000,    0.000000,    0.384281,    2.862196,    1.152910,    1.152910,   78.311413,  -24.478487,   -0.001077,  -44.430574,   19.823401,    0.000000,    0.528272,   11.678489,    2.734948,    2.734114,    0.430782,    0.001300,    0.001300,    0.000000
2015-02-27 24:00:00,481917590.579377, -121.411745,11468949.964393,    0.000000,    0.000000,    0.000000,    0.000000,-22545.103539,    0.000000,    0.000000,    0.000000,   24.670090,39068843.236619,    0.320128,   -0.000006,  500.000000,    0.000000,    0.384400,    2.910236,    1.163022,    1.163022,   96.118359,  -16.383455,   -0.001091,  -67.129573,   26.276061,    0.000000,    0.528272,   11.678489,    2.734948,    5.278817,    0.430782,    0.001300,    0.001300,    0.000000
